"","Ro2020s021","Ro2020s035","Ro2020s001","Ro2020s003","Ro2020s022","Ro2020s028","Ro2020s012","Ro2020s002","Ro2020s008","Ro2020s026","Ro2020s024","Ro2020s037","Ro2020s016","Ro2020s004","Ro2020s019","Ro2020s029","Ro2020s031","Ro2020s027","Ro2020s009","Ro2020s039","Ro2020s010","Ro2020s030","Ro2020s013","Ro2020s020","Ro2020s007","Ro2020s017","Ro2020s014","Ro2020s023","Ro2020s015","Ro2020s033","Ro2020s025","Ro2020s038","Ro2020s011","Ro2020s018","Ro2020s006","Ro2020s005","Ro2020s036","Ro2020s032","Ro2020s034","taxonomy"
"205c856e46aa3b6d3e241a9a8b01b5ff",21,0,0,0,2,6,3,0,0,3,0,0,26,0,15,31,0,24,3,0,3,0,4,28,2,0,0,0,0,0,3,0,2,27,8,22,0,0,0,"D_0__Bacteria; D_1__Lentisphaerae; D_2__Oligosphaeria; D_3__Oligosphaerales; D_4__Lenti-02; D_5__uncultured organism; D_6__uncultured organism"
"6c2004a172003bc9805913491403b8fa",21,0,0,2,3,25,6,0,5,17,0,0,23,0,43,24,0,30,23,6,16,0,23,16,8,6,6,11,14,0,2,3,4,27,8,31,0,0,3,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__benzene mineralizing consortium clone SB-1"
"fdcd1a2119e7c767eeb89dcc62e28abe",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales"
"2b919e6cbe9c8dc09b5217ceb0f1b712",1,0,2,0,2,1,0,0,0,3,0,0,0,2,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__SM23-30; D_5__uncultured bacterium; D_6__uncultured bacterium"
"efbec577fc6fc6370b038000a43ddfc9",37,0,4,0,0,0,0,0,0,6,0,12,6,0,2,4,0,5,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,9,6,7,11,3,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured bacterium zdt-33i5; D_5__uncultured bacterium zdt-33i5; D_6__uncultured bacterium zdt-33i5"
"6c7f7e27df58f483acfca5619535ed99",2,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,2,4,2,5,0,6,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"dc936fa2457689b05f7b153d171006ab",0,0,0,0,3,29,0,0,2,20,0,0,5,2,4,24,0,5,6,0,3,2,6,6,0,2,0,0,7,0,0,0,5,0,3,3,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Sediminispirochaeta; D_6__uncultured bacterium"
"c368dd223cfdfecf790ca00e5b5e9797",9,0,0,0,0,2,16,0,0,6,0,0,0,0,1,2,3,1,23,0,27,2,30,3,18,0,1,0,11,0,0,2,9,0,0,0,0,4,3,"D_0__Bacteria; D_1__Synergistetes; D_2__Synergistia; D_3__Synergistales; D_4__Synergistaceae; D_5__Thermovirga; D_6__uncultured Synergistaceae bacterium"
"f90f00db1e5f05123a24d6bbb83d0fc4",0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"f3546358e5047d3531624f339314ac23",0,0,0,1,13,6,38,0,36,3,0,0,11,0,2,0,0,12,45,5,73,0,45,2,30,20,6,2,30,0,0,3,46,5,2,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__MAT-CR-H4-C10; D_5__uncultured bacterium; D_6__uncultured bacterium"
"e722d382c024d586299aeeb06b30d15b",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 3"
"f189efe0c7c204bb4aba42b52755063c",0,0,17,35,0,0,0,2,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Zixibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"0e240f3808f4c6bee12bc77a7e000d03",15,0,2,0,3,13,34,0,33,2,8,0,12,0,8,6,0,11,40,0,28,0,50,20,26,26,12,8,35,0,5,0,54,9,10,10,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured"
"7085dba8f776249456c6c456129f9464",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ercella; D_6__uncultured bacterium"
"583c6f6f7336c4e61d2ad0e133bed120",0,0,0,0,0,1,7,0,8,0,0,0,0,0,0,0,0,0,16,23,5,0,6,0,4,0,0,0,1,0,0,43,10,0,0,0,0,0,0,"D_0__Bacteria; D_1__Atribacteria; D_2__JS1; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"853725cec8483c263650562a2f5235f3",0,0,4,0,0,0,23,0,50,0,0,0,3,0,4,0,0,0,40,0,34,0,24,5,31,16,7,0,30,0,0,0,23,16,4,5,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured"
"ac4234e5ec539d8bd42b41a28a7d6bb8",3,0,2,0,0,3,0,0,7,3,0,0,0,0,0,4,0,0,3,0,2,0,4,0,0,2,0,7,0,0,0,0,0,3,2,0,0,0,0,"D_0__Bacteria; D_1__WS1; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"7235d3004c04a5aea8258f3fd65fa5bb",0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,2,0,9,8,12,2,8,0,5,5,0,0,4,0,0,9,3,0,0,0,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Sulfurovaceae; D_5__Sulfurovum; D_6__uncultured Sulfurovum sp."
"96c040a1946f83bc0f7f5c447ff9d494",5,0,12,0,40,0,0,2,0,0,36,0,4,0,17,0,0,6,0,0,0,0,0,18,0,0,0,30,0,3,13,0,0,8,0,11,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales"
"0503df1ae366a9962131000cf2a206f2",7,0,0,0,0,0,0,0,0,0,6,0,4,0,7,4,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,6,9,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__KCLunmb-38-53"
"590e16acbbb970b932a7f2f3c0ee729f",67,3,73,46,19,19,11,13,25,5,21,3,60,59,125,19,5,64,24,0,28,6,31,63,19,17,10,14,24,16,1,0,17,60,52,54,2,18,2,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Eubacteriaceae; D_5__Alkalibacter; D_6__uncultured bacterium"
"66ec72d793ae0b2e2aa68a20df2bb34c",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__uncultured Bacteroidetes bacterium"
"3ad47a4acf1d7a4304a2e7765b014a95",0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__Christensenellaceae R-7 group"
"38f0141255a866e096777accd388c60a",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__uncultured"
"9977be5953cac8944111f002e54823ce",0,0,2,3,0,2,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__AKAU3564 sediment group"
"e18451459c7d45441580381a0309f07e",0,0,36,0,1,0,0,7,0,0,0,0,0,7,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"049a51d86a97f6a7b0aff5c778232eb3",0,0,3,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured Chloroflexi bacterium"
"98a1172d2b634a3cb564d4d8653576f4",0,0,0,0,0,0,0,0,1,2,0,0,2,0,5,5,0,3,2,0,3,0,2,7,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Sporobacter"
"ee12c19aeaed9030f09f7a43a656145a",34,2,0,3,94,0,0,0,4,0,128,0,21,4,54,47,0,21,0,0,0,0,0,48,5,0,0,102,0,2,85,0,4,78,20,21,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Anaerobacillus"
"09474a4b78db3e7b5e266699a4a00dcb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Neisseriaceae; D_5__uncultured; D_6__uncultured bacterium"
"1a2b738e3345980d4eb137066712bab1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031"
"1692b15eb026000fe7a09a3f836dfceb",2,0,10,13,14,0,0,2,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__RBG-16-55-12; D_3__uncultured actinomycete; D_4__uncultured actinomycete; D_5__uncultured actinomycete; D_6__uncultured actinomycete"
"be681cb0a6fcea908100c769407900e2",16,0,13,11,55,64,2,1,3,42,24,0,24,5,20,50,0,14,6,0,3,2,4,19,0,0,0,33,1,0,15,0,3,27,19,18,0,0,0,"D_0__Bacteria; D_1__Calditrichaeota; D_2__Calditrichia; D_3__Calditrichales; D_4__Calditrichaceae; D_5__uncultured organism; D_6__uncultured organism"
"d35ccee2b9217e560e88e5c249ecb98d",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Sedimentibacter; D_6__Sedimentibacter acidaminivorans"
"7f720b974426f3d9ae7abe522f58c7d9",0,0,0,0,0,0,2,0,4,4,0,0,0,0,2,4,0,0,2,0,0,0,5,0,2,0,2,0,3,0,0,0,2,3,2,8,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__Sunxiuqinia"
"de51944f01b1b4f1c1e60a3dcab9f934",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,2,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptostreptococcaceae; D_5__Tepidibacter"
"e5e3de367999be06e17d620d493082c4",0,0,4,2,0,0,0,0,3,0,2,0,0,5,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Atribacteria; D_2__Caldatribacteriia; D_3__Caldatribacteriales; D_4__Caldatribacteriaceae; D_5__Candidatus Caldatribacterium; Ambiguous_taxa"
"523c776e4fef93748fff6e82a0ce1391",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__Desulfatitalea"
"ff6a5e0aa3a508c0cae2cdff9df59878",0,0,1,0,0,0,0,0,12,0,2,0,0,0,7,0,0,0,0,0,3,0,0,2,2,3,4,0,6,0,0,0,4,0,2,1,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__benzene mineralizing consortium clone SB-1"
"6cc66b1be24a587993d6ce0b80c92f8d",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031"
"173a0f18b046700c62953ae07c6eb0f5",2,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured"
"5fcd65f82f6073022df333e47c56f0cb",0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__WS4; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"4c5a7679272fa74b4c28dc8c39f02789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Thermoanaerobacterales; D_4__SRB2; D_5__iron-reducing bacterium enrichment culture clone HN-HFO75; D_6__iron-reducing bacterium enrichment culture clone HN-HFO75"
"2b256908090ad614d4ae4c66c8458805",37,0,3,0,14,43,0,0,0,37,13,0,0,0,4,78,0,4,0,0,0,0,0,31,0,0,0,5,0,0,8,0,0,12,9,8,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Spirochaeta 2"
"267001b047fb3fd99fd8aa518f9da52b",12,0,0,4,21,21,3,0,0,22,0,0,8,0,27,0,0,9,5,48,2,0,0,2,4,0,0,3,0,0,0,65,3,2,10,11,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfurimonas"
"6543fb7002ef3565144ca8248bbdabd0",0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,5,0,0,0,67,0,0,0,2,0,0,0,10,0,0,0,147,0,8,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Marinobacteraceae; D_5__Marinobacter"
"4808e9bc9ae11d2bc942a0095d72fbc0",0,0,0,0,9,0,0,0,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Moraxellaceae; D_5__Enhydrobacter"
"e3677ae62a3cc06f8e8befe2dcf8d5e0",0,0,4,0,0,0,67,0,32,3,0,0,5,6,0,1,8,6,22,29,73,2,62,2,33,31,14,0,53,5,0,32,64,2,0,4,0,3,0,"D_0__Bacteria; D_1__Cloacimonetes; D_2__Cloacimonadia; D_3__Cloacimonadales; D_4__Cloacimonadaceae; D_5__Candidatus Cloacimonas; D_6__uncultured bacterium"
"11cd5f3a0866361a6d541131013cb881",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__SG8-4; D_5__uncultured bacterium; D_6__uncultured bacterium"
"117f61164f5492d0dd579e3cdfe875a4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,20,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured"
"3af364be8313d51ed3fae07f69a2e3b8",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__uncultured; D_6__Lachnospiraceae bacterium S37_09_2"
"23ced4b64e144a359df3bf5f8ad187e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__benzene mineralizing consortium clone SB-1"
"145491e783b90b9afa9bec6c812d7a50",0,0,14,0,0,0,0,0,4,10,8,0,2,0,0,6,0,0,1,0,1,3,9,0,4,0,0,0,0,0,0,0,4,1,0,11,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Proteiniclasticum; Ambiguous_taxa"
"e2d790e9314459372ece385638bc9e7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidetes VC2.1 Bac22; D_4__uncultured Bacteroidetes bacterium; D_5__uncultured Bacteroidetes bacterium; D_6__uncultured Bacteroidetes bacterium"
"2731ad6a7885c09d8d0d6fe5adb3c022",0,0,0,0,0,2,7,0,20,2,0,0,9,0,11,10,0,2,17,0,10,0,21,8,24,6,4,0,10,0,0,0,10,10,10,15,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured"
"aca9d04f03d02815b046b34e635c13f2",2,0,0,0,0,0,2,0,0,0,0,0,2,6,2,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 2; D_5__Anoxynatronum; D_6__uncultured bacterium"
"31a7aab4d132f66bab68ac45ef243145",0,0,3,3,0,0,0,0,2,0,0,0,7,0,5,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales; D_4__Desulfuromonadaceae"
"cf6e72a58a707ce2fd57e5d839201c13",11,0,0,0,0,2,0,0,0,4,0,0,0,0,3,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae"
"a2cb3000e66f4e5b942506b1fcf3ff73",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Desulfotomaculum; D_6__Desulfotomaculum intricatum"
"3cbd4bf8e471399d6be0049caf3aba44",0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031"
"e4f3ecf1de3d8cfa2af481b4cb9fc9ea",0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__BRH-c8a"
"eeebdf0332e7054affd0730d14ed6488",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__benzene mineralizing consortium clone SB-1"
"e8ce8e2161e38288bea19890519dfae7",0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae"
"06f3e840c69a1b10268ecbd4291b7dfc",4,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,"D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__Candidatus Latescibacter; D_6__uncultured bacterium"
"05a040690b67a306dbbdf996b8237211",2,0,0,0,0,8,0,0,0,5,0,0,0,0,0,2,132,3,0,0,0,221,0,3,2,0,2,0,0,22,0,0,0,0,0,2,0,13,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__uncultured"
"fd7121ee50c504be347079143b6916cc",3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae"
"3668ee3b647a2dc670fd7c6841d3480c",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,7,0,2,0,0,0,3,0,4,0,0,0,3,3,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae"
"4759abc53e4d9e65aa4e84feabe8743c",5,0,0,2,0,0,0,0,0,0,2,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,5,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured; D_6__benzene mineralizing consortium clone SB-1"
"7ab4cb815b409948311a1d4504aebcfd",2,0,0,2,3,4,0,0,0,9,2,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,"D_0__Bacteria; D_1__Hydrogenedentes; D_2__Hydrogenedentia; D_3__Hydrogenedentiales; D_4__Hydrogenedensaceae; D_5__uncultured bacterium; D_6__uncultured bacterium"
"4e259c97a55cd3ec6f20c92b4ab3c79c",15,1,5,0,0,4,0,0,3,1,0,9,7,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,8,9,0,12,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured bacterium zdt-33i5; D_5__uncultured bacterium zdt-33i5; D_6__uncultured bacterium zdt-33i5"
"1fcb3142f97e36f1c61657cc6ade9703",24,0,0,0,0,11,0,0,2,6,0,0,8,0,0,42,0,0,0,0,3,0,0,23,0,0,0,0,3,0,14,0,0,0,5,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1"
"bc4d9d4e45ec7ea342d58a84f7e078ce",10,222,0,0,0,29,0,0,21,26,0,64,4,0,10,23,19,2,0,0,4,19,0,12,10,0,0,3,0,5,0,0,0,9,5,5,85,5,301,"D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__RBG-16-49-21"
"d447fc20468372d536e07be55b58f1ac",0,0,0,2,0,3,0,0,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Sediminispirochaeta"
"a6cfc9a322b6581c9d278dc36455bfef",0,0,0,2,0,0,3,0,0,0,0,0,0,3,2,0,0,0,4,0,2,0,8,0,0,3,0,0,5,0,0,0,5,3,2,2,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__ML635J-40 aquatic group; D_5__uncultured Sphingobacteriia bacterium; D_6__uncultured Sphingobacteriia bacterium"
"c369bc02eb6ceb19c128e534b3d8dd9b",0,0,0,0,0,0,0,0,0,0,26,0,2,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 4; D_5__Salimesophilobacter; Ambiguous_taxa"
